COUNTY,FEMALE_COUNT,MALE_COUNT,18-22_COUNT,23-27_COUNT,28-32_COUNT,33-37_COUNT,38-42_COUNT,43-47_COUNT,48-52_COUNT,53-57_COUNT,58-62_COUNT,63-67_COUNT,68-72_COUNT,73-77_COUNT,78-82_COUNT,83-87_COUNT,88-92_COUNT,93-97_COUNT,98-102_COUNT,103-107_COUNT,MARITAL_UNKNOWN_COUNT,MARRIED_COUNT,SEPARATED_COUNT,DIVORCED_COUNT,SINGLE_COUNT,WIDOWED_COUNT,NATIVE_AMERICAN_COUNT,ASIAN_COUNT,BLACK_COUNT,HAWAIIAN_COUNT,WHITE_COUNT,HISPANIC_COUNT,MULTIRACIAL_COUNT,CITIZEN_COUNT,NO_FORMAL_ED_COUNT,NO_HS_DIPLOMA_COUNT,HS_DIPLOMA_COUNT,ASSOCIATES_COUNT,BACHELORS_COUNT,SOME_COLLEGE_COUNT,GRAD_SCHOOL_COUNT,OTHER_CREDENTIALS_COUNT,ATTENDING_SCHOOL_COUNT,QUESTION_NUM,QUESTION_LONG_DESC,QUESTION_SHORT_DESC,QUESTION_COUNT,COUNTY_COUNT,ETL_RUN_TIMESTAMP
"Carroll ",92,39,,23,,21,,,,,,,,0,0,0,0,,0,0,0,24,,21,70,,0,,,0,111,,0,130,23,55,29,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",131,709,2021.03.28 22:00:05
"Cass ",217,91,41,63,51,47,27,,,,,,,0,,,0,,0,0,0,58,26,47,159,,0,0,,0,254,40,,297,34,117,95,,,0,0,,28,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",308,1646,2021.03.28 22:00:05
"Clark ",693,302,115,159,172,134,114,84,55,49,45,,,,,,,0,0,0,0,147,74,160,556,31,,,139,0,763,41,,969,116,282,269,26,,0,,,130,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",995,6354,2021.03.28 22:00:05
"Clay ",317,136,36,66,85,60,55,36,37,23,,,,,,,0,0,0,0,0,118,46,79,192,,,,,0,434,,,452,76,181,157,,,0,0,,31,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",453,1715,2021.03.28 22:00:05
"Clinton ",363,181,63,86,112,73,68,28,36,23,21,,,0,,0,,,0,0,0,103,55,79,278,,,,,0,479,50,,530,90,271,135,,,0,,,31,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",544,1849,2021.03.28 22:00:05
"Crawford ",121,51,24,23,27,32,,,,,,,0,0,0,0,0,0,0,0,0,58,,30,58,0,,,,,161,,0,172,26,69,61,,,0,,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",172,668,2021.03.28 22:00:05
"Daviess",260,110,39,61,55,59,50,32,,,,,,,,0,0,,0,0,0,67,44,94,155,,,,,0,326,28,,361,59,152,110,,,0,,,38,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",370,1434,2021.03.28 22:00:05
"Dearborn ",173,104,27,41,41,40,31,24,28,,,,,,0,,,,0,0,0,42,27,39,146,,,,,,263,,0,276,49,80,67,,,0,0,,32,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",277,1806,2021.03.28 22:00:05
"Decatur ",119,53,,27,25,24,25,,,,,,,,0,,0,0,0,0,0,33,24,39,69,,0,0,,0,167,,0,172,,41,56,,,0,,,22,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",173,1324,2021.03.28 22:00:05
"Dekalb ",248,107,44,68,52,56,42,,22,,,,,,0,,,0,0,0,0,80,25,63,171,,0,,,0,332,,,354,49,134,94,,,0,,,31,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",355,1830,2021.03.28 22:00:05
"Delaware ",1067,518,253,266,233,197,194,138,102,83,48,,,,,,,0,0,0,0,229,138,238,898,34,,,203,,1314,33,,1582,185,469,557,61,31,0,,32,200,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1585,7719,2021.03.28 22:00:05
"Dubois ",268,84,39,56,66,37,44,28,,24,,,,,,0,0,0,0,0,0,75,25,67,166,,,,,0,319,,0,346,75,144,94,,,0,0,,28,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",352,1276,2021.03.28 22:00:05
"Elkhart ",2031,796,341,471,500,405,298,207,179,130,93,69,23,,,,,,0,0,,434,262,337,1624,54,,,550,,1834,379,34,2753,437,938,1028,75,32,0,,76,208,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",2827,11011,2021.03.28 22:00:05
"Fayette ",144,80,29,30,33,35,26,22,,,,,,,,0,,0,0,0,0,44,24,36,106,,,0,,0,212,0,0,222,22,68,52,,,0,0,,35,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",224,1584,2021.03.28 22:00:05
"Floyd ",352,159,50,76,84,81,56,42,41,32,,,,,0,,,,0,0,,77,43,74,288,,0,,65,0,416,,,505,54,116,183,,,0,0,,67,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",511,3606,2021.03.28 22:00:05
"Fountain ",182,58,23,60,41,28,29,,,,,,,,,0,0,0,0,0,0,50,26,40,110,,,0,,0,231,,,240,29,79,105,,,0,0,,23,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",240,873,2021.03.28 22:00:05
"Franklin ",87,33,,,,,,,,,,,,,0,,0,0,0,0,0,32,,,57,,0,0,,0,114,,0,118,,29,36,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",120,839,2021.03.28 22:00:05
"Fulton ",193,61,28,44,28,45,29,25,,,,,0,0,,0,0,0,0,0,0,52,24,38,129,,0,0,,0,239,,0,253,41,79,99,,,0,,,21,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",254,1026,2021.03.28 22:00:05
"Gibson ",315,141,57,84,78,68,43,38,,,,,,,0,0,0,,0,0,0,107,31,86,217,,,,22,0,417,,,456,89,118,198,,,0,0,,34,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",457,1683,2021.03.28 22:00:05
"Grant ",621,261,152,159,143,119,68,71,58,34,28,,,,,,,0,0,0,0,130,76,128,518,,,,96,,727,42,,878,86,256,348,34,,0,,,87,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",882,4373,2021.03.28 22:00:05
"Greene ",374,144,47,85,95,81,60,57,33,24,,,,,,,0,0,0,0,,114,41,106,237,,0,0,,0,504,,,517,85,241,141,,,0,0,,30,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",518,1717,2021.03.28 22:00:05
"Hamilton ",1239,518,189,253,322,232,208,139,119,99,74,42,,,,,,0,0,0,,353,104,228,969,28,0,69,218,,1311,113,,1687,437,405,659,47,72,0,,29,144,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1757,6142,2021.03.28 22:00:05
"Hancock ",262,132,51,54,54,61,55,34,,,,,,,,0,,0,0,0,0,62,28,55,229,,,,27,,348,,,391,73,82,142,,,0,,,62,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",394,2397,2021.03.28 22:00:05
"Harrison ",173,78,26,28,36,38,47,21,,,,,,,,0,0,0,,0,0,65,,53,96,,0,,,0,236,,0,251,30,99,51,,,0,,,36,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",251,1680,2021.03.28 22:00:05
"Hendricks ",1058,387,157,240,222,227,178,101,95,66,60,,,,,,,,0,0,0,292,92,210,764,26,,27,206,,1109,80,,1395,412,441,407,34,41,0,,,132,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1445,4917,2021.03.28 22:00:05
"Henry ",294,140,38,68,76,52,57,33,38,,,,,,,0,,0,0,0,0,79,38,64,229,,,0,,,410,,,432,32,138,128,,,0,0,,41,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",434,2744,2021.03.28 22:00:05
"Howard ",873,358,157,232,188,182,142,98,62,62,39,21,,,,,,,0,0,,212,97,192,652,30,,,195,,953,32,,1225,158,455,380,29,,0,,,143,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1231,5617,2021.03.28 22:00:05
"Huntington ",234,86,40,52,53,36,39,30,27,,,,0,0,,0,0,0,0,0,0,67,28,52,149,,0,,,0,293,,,318,52,109,115,,,0,0,,26,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",320,1623,2021.03.28 22:00:05
"Jackson ",233,105,37,65,62,42,34,23,,,,,,,,,,0,0,0,0,69,35,69,152,,,0,,0,298,,,327,33,74,128,,,0,0,,31,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",338,2041,2021.03.28 22:00:05
"Jasper ",237,90,42,56,65,48,45,21,,,,,0,,,,0,0,0,0,0,83,37,58,135,,0,0,,0,306,,,327,43,86,127,,,0,,24,36,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",327,1254,2021.03.28 22:00:05
"Jay ",118,52,27,34,24,,,,,,,,0,0,0,0,,0,0,0,0,33,,21,95,,0,0,,0,151,,,170,22,55,56,,0,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",170,968,2021.03.28 22:00:05
"Jefferson ",213,90,38,48,43,45,36,24,,,,,,,,0,0,0,0,0,0,53,25,55,153,,,0,,0,283,,,303,36,63,83,,,0,,,31,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",303,1739,2021.03.28 22:00:05
"Jennings ",131,65,,28,30,33,22,,,,,,,,0,0,0,0,0,0,0,53,,46,74,,0,,,0,176,,0,192,21,72,42,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",196,1504,2021.03.28 22:00:05
"Johnson ",1330,577,228,315,311,287,236,147,129,83,64,,,,,,,0,0,0,0,335,134,303,1031,42,,42,114,,1673,52,,1877,380,633,668,51,29,0,,35,214,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1907,6676,2021.03.28 22:00:05
"Knox ",528,247,114,133,131,113,95,52,42,31,21,,,,,0,,0,0,0,0,140,63,117,426,,,0,29,0,716,,,773,81,280,289,51,,0,,23,65,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",775,2640,2021.03.28 22:00:05
"Kosciusko ",488,190,76,119,128,106,75,45,37,27,31,,,,,,0,0,0,0,0,157,56,98,332,,,,,0,600,43,,667,103,229,230,,,0,,,52,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",678,3326,2021.03.28 22:00:05
"Lagrange ",192,67,42,36,54,26,30,33,,,,,,,0,0,0,0,0,0,0,60,25,45,116,,,,,0,236,,,256,45,103,80,,0,0,0,,21,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",259,899,2021.03.28 22:00:05
"Lake ",4703,1932,806,1199,1113,908,756,545,411,307,243,116,52,32,22,,,,,0,,729,374,565,4693,112,,32,3210,,2135,1150,37,6528,711,2342,2231,250,227,0,62,181,645,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",6635,28254,2021.03.28 22:00:05
"Laporte ",1153,470,221,251,279,215,196,131,92,91,57,30,,,,,,,0,0,0,220,97,206,1019,33,,,367,,1137,90,,1606,224,851,307,31,,0,,,126,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1623,6930,2021.03.28 22:00:05
"Lawrence ",525,229,86,145,128,105,91,47,43,29,28,,,,,0,0,,,0,0,163,49,154,350,22,,0,,,719,,0,753,153,308,225,,,0,0,,45,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",755,2604,2021.03.28 22:00:05
"Madison ",1251,644,216,278,328,279,201,156,121,119,70,43,,,,,0,,0,0,,282,145,309,1072,46,,,291,,1497,62,,1883,237,560,665,51,,0,,30,154,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1897,9301,2021.03.28 22:00:05
"Marion",16835,7467,2751,4036,4165,3634,2963,1943,1481,1170,855,429,169,85,40,32,,,,0,,2551,1469,1746,17391,342,46,307,12326,,9801,1500,136,23389,3654,10302,7455,702,492,0,164,278,2001,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",24310,83724,2021.03.28 22:00:05
"Marshall ",312,111,46,74,74,69,57,28,,22,,,0,,,,0,0,0,0,0,91,38,61,214,,,0,,0,373,36,,415,61,150,143,,,0,,0,31,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",423,1808,2021.03.28 22:00:05
"Martin ",107,47,22,24,25,22,,,,,,,0,0,0,,0,0,0,0,0,32,,33,70,,0,,,0,150,0,0,154,,84,35,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",154,820,2021.03.28 22:00:05
"Miami ",231,116,38,55,69,41,44,22,32,,,,0,,0,0,,0,0,0,0,77,32,55,164,,0,0,,0,319,,,347,60,153,74,,0,0,0,,21,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",347,1787,2021.03.28 22:00:05
"Monroe ",1124,633,286,319,259,259,215,126,88,76,52,27,,,,,,0,0,0,,261,106,262,1031,,,,198,0,1455,57,,1735,421,672,445,51,45,0,,,278,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1757,6156,2021.03.28 22:00:05
"Montgomery ",411,151,66,97,115,76,65,41,27,26,,,,0,0,0,,0,0,0,0,129,57,100,241,,0,0,,0,521,,,556,100,173,232,,,0,0,,45,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",562,1925,2021.03.28 22:00:05
"Morgan ",782,276,145,159,177,162,100,94,60,44,42,,,,,,,,0,0,0,186,101,188,521,35,,,,,1015,,,1054,149,295,495,28,,0,0,,102,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1058,3687,2021.03.28 22:00:05
"Newton ",87,43,,24,32,,,,,,,,0,,0,0,0,0,0,0,0,33,,,65,,0,,,0,115,,0,130,,53,39,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",130,555,2021.03.28 22:00:05
"Noble ",249,88,44,49,63,43,35,35,22,,,,,,0,,0,0,0,0,,70,32,59,165,,,,,,292,29,,331,48,104,118,,,0,,,33,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",337,1866,2021.03.28 22:00:05
"Ohio ",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,26,0,0,25,,,,0,0,0,0,0,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",26,196,2021.03.28 22:00:05
"Orange ",253,86,54,57,51,56,33,25,,,,,,,0,0,0,0,0,0,0,84,21,59,160,,,0,,0,324,,,338,54,125,122,,0,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",339,1244,2021.03.28 22:00:05
"Owen ",228,115,36,52,62,45,39,36,29,,,,,,0,,,0,0,0,0,71,24,68,162,,,0,,0,333,,,343,60,129,115,,,0,,,24,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",343,1148,2021.03.28 22:00:05
"Parke ",148,69,21,24,34,25,25,,27,,,,,0,,0,0,0,0,0,0,46,,49,102,0,0,0,,0,204,,,216,37,103,59,,0,0,,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",217,954,2021.03.28 22:00:05
"Perry ",184,74,23,61,48,30,26,25,,,,,,,,0,,0,0,0,,48,,47,133,,,0,,,245,0,,259,23,130,78,,,0,0,0,21,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",259,965,2021.03.28 22:00:05
"Pike ",128,37,,29,36,25,,,,,,,,0,0,0,0,0,0,0,0,46,,29,73,,0,0,,0,155,,,165,32,66,47,,,0,,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",165,802,2021.03.28 22:00:05
"Porter ",1115,496,183,255,274,226,191,134,107,85,54,34,,,,,0,0,0,0,0,264,105,246,910,26,,,156,,1245,169,,1599,249,502,565,60,41,0,,51,159,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",1611,6650,2021.03.28 22:00:05
"Posey ",222,83,36,51,50,39,35,33,,,,,,,,0,0,0,0,0,0,59,43,60,125,,0,0,,0,290,,,305,41,100,135,,,0,0,,21,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",305,983,2021.03.28 22:00:05
"Pulaski ",84,34,,,,,,,,,,,0,0,,0,0,0,0,0,0,28,,,51,,0,0,0,0,107,,,118,22,33,36,,0,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",118,571,2021.03.28 22:00:05
"Putnam ",336,128,53,70,91,68,58,37,21,21,,,,,,0,,0,,0,0,100,38,74,225,,0,0,,0,448,,,462,46,207,160,,,0,,,24,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",464,1528,2021.03.28 22:00:05
"Randolph ",157,89,25,39,45,41,24,,,,,,,,,0,,0,0,0,0,61,,39,119,,0,0,,0,230,,,244,28,89,67,,,0,0,,25,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",246,1192,2021.03.28 22:00:05
"Ripley ",137,43,21,30,34,,24,,,,,,,,,,0,0,0,0,0,34,27,32,78,,0,0,0,0,171,,0,179,,36,71,,,0,0,0,26,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",180,1194,2021.03.28 22:00:05
"Rush ",86,37,,24,,,,,,,,,,,0,0,0,0,0,0,0,28,,24,58,,0,0,,0,117,,,122,,30,43,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",123,808,2021.03.28 22:00:05
"Saint Joseph ",2892,1310,510,714,725,539,506,320,304,182,138,88,24,,,,,,,0,,558,252,417,2746,59,,26,1317,,2382,371,39,4116,641,1681,1218,95,80,0,26,26,348,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",4202,16834,2021.03.28 22:00:05
"Scott ",169,94,32,38,45,45,22,33,,,,,,,0,,,0,0,0,0,39,,51,133,,0,,0,,249,,0,262,27,76,83,,0,0,0,0,28,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",263,1600,2021.03.28 22:00:05
"Shelby ",208,113,50,40,47,55,31,,27,,,,0,,,,0,0,0,0,0,54,35,51,166,,0,0,,0,305,,0,318,22,75,129,,,0,,,39,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",321,2156,2021.03.28 22:00:05
"Spencer ",155,61,30,26,42,25,30,,,,,,,0,0,0,0,0,0,0,0,36,28,42,100,,0,0,,0,202,,,212,38,49,77,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",216,804,2021.03.28 22:00:05
"Starke ",196,86,32,44,38,47,38,22,,,,,,,,,0,0,0,0,0,70,23,39,136,,0,0,,0,272,,,282,39,84,106,,,0,,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",282,1250,2021.03.28 22:00:05
"Steuben ",187,77,32,50,39,36,33,21,,,,,,,0,0,,,0,0,0,70,,36,124,,0,,,0,244,,,260,33,101,84,,,0,,,24,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",264,1355,2021.03.28 22:00:05
"Sullivan ",249,104,49,66,49,51,37,39,,,,,,,,0,0,0,0,0,0,69,27,62,176,,,0,,0,344,,0,353,44,122,135,,,0,0,,37,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",353,1188,2021.03.28 22:00:05
"Switzerland ",56,25,,,,,,,,,,0,,0,0,0,0,0,0,0,0,22,,,38,,0,,0,0,75,,,81,,,35,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",81,476,2021.03.28 22:00:05
"Tippecanoe ",1762,703,353,493,438,299,276,196,118,96,69,29,23,,,,,,0,0,,374,155,265,1552,22,,,598,,1634,177,,2418,342,979,821,63,39,0,,24,253,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",2465,8689,2021.03.28 22:00:05
"Tipton ",94,25,,,25,,,,,,,,0,0,0,,0,0,0,0,0,32,,23,57,,,0,0,0,111,,,118,,38,43,,,0,0,,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",119,586,2021.03.28 22:00:05
"Union ",40,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,29,0,0,0,0,,55,0,0,56,,,26,0,0,0,0,0,,"7","Do you ever need help reading hospital materials?  (Medical)","Need help reading hospital materials?",57,363,2021.03.28 22:00:05
